addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3
경기도 파주시 탄현면 성동로 19-87,,31.0,A05,A0502,A05020100,2841878,39,20220823152715,http://tong.visitkorea.or.kr/cms/resource/59/2841859_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/59/2841859_image3_1.JPG,Type3,126.6902190364,37.7821517688,6.0,20250728101251,27.0,,토향,10862,41,480.0,FD,FD01,FD010100
경기도 파주시 문발로 302 (문발동),2층,,,,,2929184,38,20221031150619,https://tong.visitkorea.or.kr/cms/resource/87/4023687_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/87/4023687_image3_1.jpg,Type3,126.693170994575,37.7196781475393,6.0,20260327092150,,,톰보이 롯데프리미엄아울렛 파주점,10881,41,480.0,SH,SH04,SH040300
경기도 포천시 일동면 화동로 1383,,31.0,A05,A0502,A05020100,134223,39,20060704090000,,,,127.3398927721,37.9803570773,6.0,20251210184249,29.0,,통나무집,11118,41,650.0,FD,FD01,FD010100
경기도 가평군 설악면 천안리,,,,,,125476,12,20030804090000,https://tong.visitkorea.or.kr/cms/resource/55/3510655_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/55/3510655_image3_1.jpg,Type3,127.4561,37.6334,6.0,20260309165058,,,통방산,12469,41,820.0,,NA01,NA010100
경기도 파주시 파주읍 통일로 1586-24,,31.0,A02,A0201,A02011000,127001,12,20021022090000,http://tong.visitkorea.or.kr/cms/resource/66/3383766_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/66/3383766_image3_1.JPG,Type3,126.7897691299,37.8490957376,6.0,20251107113218,27.0,,통일공원(파주),10836,41,480.0,HS,HS04,HS040200
경기도 파주시 탄현면 성동리 671-1,,,,,,2614388,12,20190807201127,https://tong.visitkorea.or.kr/cms/resource/53/3512053_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/53/3512053_image3_1.jpg,Type3,126.69020645054846,37.782096460557725,6.0,20260309162639,,,통일동산 관광특구,10862,41,480.0,VE,VE05,VE050100
경기도 고양시 덕양구 통일로 1236 (내유동),,31.0,A05,A0502,A05020100,134725,39,20041201090000,,,,126.8456592461,37.7237391301,6.0,20251118114016,2.0,,통일로토종순대국,10263,41,281.0,FD,FD01,FD010100
경기도 파주시 군내면 통일촌길 220,,,,,,2569508,12,20181125011723,,,,126.731147043709,37.9063148247622,6.0,20260319143610,,,통일촌마을,10800,41,480.0,HS,HS04,HS040200
경기도 파주시 군내면 통일촌길 64,,,,,,403808,39,20080120071910,,,,126.733582791621,37.9106393389434,6.0,20260225104851,,,통일촌장단콩마을,10800,41,480.0,FD,FD01,FD010100
경기도 남양주시 불암로109번길 4-18 (별내동),,31.0,A05,A0502,A05020100,2864488,39,20221006144505,http://tong.visitkorea.or.kr/cms/resource/82/2864482_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/82/2864482_image3_1.JPG,Type3,127.1119231134,37.6513440131,6.0,20250513113407,9.0,,통큰소무한리필 별내본점,12101,41,360.0,FD,FD01,FD010100
경기도 파주시 적성면 칠중1길 65,,31.0,A01,A0101,A01010900,2764968,12,20211029200824,http://tong.visitkorea.or.kr/cms/resource/29/2765029_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2765029_image2_1.jpg,Type3,126.9195848574,37.9515416701,6.0,20250331105226,27.0,,퇴골계곡,10803,41,480.0,,NA01,NA010400
경기도 파주시 탄현면 필승로 200,2층,,,,,2918109,38,20221031170728,https://tong.visitkorea.or.kr/cms/resource/89/4022489_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/89/4022489_image3_1.jpg,Type3,126.695385303664,37.769351232912,6.0,20260326092041,,,투미 신세계사이먼프리미엄아울렛 파주점,10862,41,480.0,SH,SH04,SH040300
경기도 파주시 월롱면 엘씨디로8번길 20,,31.0,A05,A0502,A05020300,2854075,39,20220915142933,http://tong.visitkorea.or.kr/cms/resource/60/2854060_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2854060_image3_1.jpg,Type3,126.7768797052,37.8117637507,6.0,20250728142218,27.0,,투씨엠플러스,10845,41,480.0,FD,FD02,FD020200
경기도 의정부시 호국로 1800 (자일동),,,,,,3578075,39,20251203095847,https://tong.visitkorea.or.kr/cms/resource/71/4064671_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/71/4064671_image3_1.jpg,Type1,127.096278899119,37.7661165186315,6.0,20260519172034,,,투하츠 베이커리,11766,41,150.0,FD,FD05,FD050100
경기도 파주시 회동길 390 (문발동),,,,,,2911394,38,20221031150818,https://tong.visitkorea.or.kr/cms/resource/54/4023754_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/54/4023754_image3_1.jpg,Type3,126.693761637413,37.7178192715729,6.0,20260327092150,,,트라이엄프 롯데프리미엄아울렛 파주점,10881,41,480.0,SH,SH04,SH040300
경기도 파주시 탄현면 필승로 200,,,,,,2925829,38,20221031181453,https://tong.visitkorea.or.kr/cms/resource/70/4024070_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/70/4024070_image3_1.jpg,Type3,126.695385303664,37.769351232912,6.0,20260327092150,,,트라이엄프 신세계사이먼프리미엄아울렛 파주점,10862,41,480.0,SH,SH04,SH040300
경기도 남양주시 고산로126번길 33-8 (수석동),,31.0,A05,A0502,A05020900,2830341,39,20220729132906,http://tong.visitkorea.or.kr/cms/resource/37/2830337_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2830337_image3_1.jpg,Type3,127.1797686489,37.5913633229,6.0,20250512164711,9.0,,트윈트리,12268,41,360.0,FD,FD05,FD050100
경기도 포천시 내촌면 금강로2110번길 88-48,,31.0,B02,B0201,B02010700,397695,32,20080119024932,http://tong.visitkorea.or.kr/cms/resource/88/3573988_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/88/3573988_image3_1.png,Type3,127.2350362796,37.7690853281,6.0,20251126151522,29.0,,티볼리빌,11192,41,650.0,AC,AC03,AC030100
경기도 가평군 북면 꽃넘이길 55,,31.0,A03,A0302,A03021700,2737965,28,20210831193437,http://tong.visitkorea.or.kr/cms/resource/04/2738204_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2738204_image3_1.jpg,Type3,127.5257115987,37.8968007967,6.0,20250410170954,1.0,,티앤글램핑,12405,41,820.0,AC,AC05,AC050400
경기도 고양시 일산동구 일산로394번길 5-18 (정발산동),,31.0,A05,A0502,A05020900,2875219,39,20221025172458,http://tong.visitkorea.or.kr/cms/resource/07/2875207_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2875207_image3_1.jpg,Type3,126.7817165909,37.6707024978,6.0,20250422161829,2.0,,티코커피,10406,41,285.0,FD,FD05,FD050100
경기도 동두천시 평화로 3202 (하봉암동),,31.0,A03,A0302,A03020700,131672,28,20030612090000,,,,127.0892605104,37.9678511739,6.0,20250407153242,10.0,,티클라우드 컨트리클럽,11306,41,250.0,LS,LS01,LS010400
경기도 고양시 덕양구 백운길 48 (지축동),,,,,,4046458,39,20260324175559,https://tong.visitkorea.or.kr/cms/resource/56/4046456_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/56/4046456_image3_1.jpg,Type3,126.935272827251,37.6543144291717,,20260330091611,,,파노라마 베이커리 카페,10580,41,281.0,FD,FD05,FD050100
경기도 구리시 경춘북로 230 (갈매동),,,,,,3307088,38,20240221201808,https://tong.visitkorea.or.kr/cms/resource/62/4021262_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/62/4021262_image3_1.jpg,Type3,127.115926985416,37.6333474474455,6.0,20260318101005,,,파렌하이트 모다아울렛 구리남양주점,11901,41,310.0,SH,SH04,SH040300
경기도 고양시 일산동구 월드고양로 102-65 (장항동),,31.0,A05,A0502,A05020900,2951568,39,20230308144957,,,,126.7575497661,37.6561398738,6.0,20251211171626,2.0,,파르코니도,10395,41,285.0,FD,FD05,FD050100
경기도 고양시 일산동구 대산로11번길 5-7 (정발산동),,31.0,A05,A0502,A05020200,2830309,39,20220729114653,http://tong.visitkorea.or.kr/cms/resource/05/2830305_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2830305_image3_1.jpg,Type3,126.775031134,37.6691747784,6.0,20250418165748,2.0,,파르코디디오,10362,41,285.0,FD,FD02,FD020300
경기도 고양시 덕양구 권율대로 420 (도내동),,,,,,4025047,38,20260225204030,https://tong.visitkorea.or.kr/cms/resource/69/4045569_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/69/4045569_image3_1.jpg,Type3,126.863123845458,37.6295889786577,,20260330091611,,,파리게이츠 롯데아울렛 고양점,10551,41,281.0,SH,SH04,SH040300
경기도 파주시 회동길 430 (문발동),,,,,,2912529,38,20221031150725,https://tong.visitkorea.or.kr/cms/resource/22/4023722_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/22/4023722_image3_1.jpg,Type3,126.694438904479,37.7195217887592,6.0,20260327092150,,,파리게이츠 롯데프리미엄아울렛 파주점,10881,41,480.0,SH,SH04,SH040300
경기도 파주시 탄현면 필승로 200,,,,,,2914742,38,20221031170934,https://tong.visitkorea.or.kr/cms/resource/67/4024167_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/67/4024167_image3_1.jpg,Type3,126.695385303664,37.769351232912,6.0,20260327092150,,,파리게이츠 신세계사이먼프리미엄아울렛 파주점,10862,41,480.0,SH,SH04,SH040300
경기도 고양시 일산서구 호수로 817 (대화동),,,,,,3307316,38,20240201170757,https://tong.visitkorea.or.kr/cms/resource/58/4018758_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/58/4018758_image3_1.jpg,Type3,126.751647571454,37.6679852145335,6.0,20260327092150,,,파리게이츠 현대백화점 킨텍스점,10391,41,287.0,SH,SH04,SH040300
경기도 파주시 파주읍 주라위길 60-6,,31.0,B02,B0201,B02011100,2570093,32,20181127182110,http://tong.visitkorea.or.kr/cms/resource/14/2568014_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2568014_image3_1.jpg,Type3,126.794525233,37.8145609623,,20251023143000,27.0,,파리랜드(ParisLand),10838,41,480.0,AC,AC06,AC060200
경기도 의정부시 범골로35번길 78 (호원동),,31.0,A05,A0502,A05020900,2829922,39,20220728095440,http://tong.visitkorea.or.kr/cms/resource/12/2829912_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2829912_image3_1.jpg,Type3,127.0357473132,37.7280503786,6.0,20250722135815,25.0,,파머스빌리지플러스,11630,41,150.0,FD,FD05,FD050100
경기도 파주시 탄현면 헤이리마을길 59-77,1층,,,,,1870538,39,20131212221340,,,,126.69550332375216,37.79031313589068,6.0,20260511113927,,,파머스테이블,10859,41,480.0,FD,FD02,FD020300
경기도 파주시 탄현면 새오리로339번길 179-19,,31.0,A05,A0502,A05020900,2865477,39,20221011171812,http://tong.visitkorea.or.kr/cms/resource/66/2865466_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2865466_image3_1.jpg,Type3,126.6922955523,37.8200251657,6.0,20250729101250,27.0,,파베뉴,10858,41,480.0,FD,FD05,FD050100
경기도 구리시 경춘북로 230 (갈매동),,,,,,3307269,38,20240202160918,https://tong.visitkorea.or.kr/cms/resource/58/4021258_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/58/4021258_image3_1.jpg,Type3,127.115926985416,37.6333474474455,6.0,20260318101005,,,파사디 모다아울렛 구리남양주점,11901,41,310.0,SH,SH04,SH040300
경기도 파주시 파평면 파산서원길 24-40,,31.0,A02,A0201,A02010700,128648,12,20051111090000,http://tong.visitkorea.or.kr/cms/resource/56/3536656_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3536656_image3_1.jpg,Type3,126.8599269936,37.9321623019,6.0,20250912210930,27.0,,파산서원,10801,41,480.0,HS,HS01,HS010900
경기도 남양주시 경강로 377,(삼패동),31.0,A05,A0502,A05020200,2767425,39,20211103181153,http://tong.visitkorea.or.kr/cms/resource/32/2767632_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/32/2767632_image2_1.jpeg,Type3,127.1997862374,37.5925357713,6.0,20250626135944,9.0,,파스타 아미고,12245,41,360.0,FD,FD02,FD020300
경기도 구리시 벌말로70번길 67 (토평동),,31.0,A05,A0502,A05020200,2911054,39,20221117094549,http://tong.visitkorea.or.kr/cms/resource/44/2911044_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2911044_image3_1.jpg,Type3,127.1490382832,37.585407903,6.0,20250626161612,6.0,,파스타아미고,11960,41,310.0,FD,FD02,FD020300
경기도 고양시 덕양구 행주로17번길 59-12 (행주내동),,31.0,A05,A0502,A05020900,2799611,39,20211216005601,http://tong.visitkorea.or.kr/cms/resource/00/2799900_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2799900_image3_1.jpg,Type3,126.8251034668,37.6015696507,6.0,20250424142026,2.0,,파스토랄,10440,41,281.0,FD,FD05,FD050100
경기도 파주시 와석순환로192번길 20,1층 파운커피,,,,,2811349,39,20220318105359,https://tong.visitkorea.or.kr/cms/resource/01/4011001_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/01/4011001_image3_1.jpg,Type3,126.740337701818,37.7155383327451,6.0,20260312090840,,,파운커피,10901,41,480.0,FD,FD05,FD050100
경기도 가평군 설악면 자잠로282번길 72-95,,31.0,A03,A0302,A03021700,2799774,28,20211216011941,http://tong.visitkorea.or.kr/cms/resource/76/2799876_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2799876_image2_1.jpg,Type3,127.4999613745,37.7000620938,6.0,20250106140513,1.0,,파이브이모션,12460,41,820.0,AC,AC05,AC050100
경기도 파주시 탄현면 새오리로 250-1,,31.0,A03,A0302,A03020700,2756074,28,20211013184033,http://tong.visitkorea.or.kr/cms/resource/04/2756204_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/04/2756204_image3_1.png,Type3,126.6904433934,37.8041742042,6.0,20250109171648,27.0,,파인빌골프클럽,10858,41,480.0,LS,LS01,LS010400
경기도 고양시 덕양구 중앙로 137 (화전동),,,,,,4025096,38,20260226142413,https://tong.visitkorea.or.kr/cms/resource/66/4045266_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/66/4045266_image3_1.jpg,Type3,126.871980898894,37.6005596289577,,20260327092150,,,파인적송,10540,41,281.0,SH,SH04,SH040300
경기도 고양시 덕양구 호국로1245번길 263,"1,2층",31.0,A05,A0502,A05020900,2925041,39,20221130094233,http://tong.visitkorea.or.kr/cms/resource/32/2925032_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2925032_image3_1.jpg,Type3,126.8655252675,37.6824609597,6.0,20250116133008,2.0,,파인테라스,10290,41,281.0,FD,FD03,FD030100
경기도 포천시 이동면 화동로 1925-63,,31.0,A03,A0302,A03021700,2730049,28,20210803224314,http://tong.visitkorea.or.kr/cms/resource/65/2730665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2730665_image3_1.jpg,Type3,127.3641393693,38.0207167042,6.0,20250806092752,29.0,,파인트리글램핑,11113,41,650.0,AC,AC05,AC050200
경기도 가평군 가평읍 당목가일길 645,,31.0,A03,A0302,A03021700,2734241,28,20210818011701,http://tong.visitkorea.or.kr/cms/resource/33/2797333_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2797333_image2_1.jpg,Type3,127.5782851312,37.8782344876,6.0,20250107090323,1.0,,파인포레스트,12410,41,820.0,AC,AC05,AC050100
경기도 동두천시 안흥로 65-42 (안흥동),,31.0,A03,A0302,A03021700,2737991,28,20210831200134,http://tong.visitkorea.or.kr/cms/resource/26/2738326_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2738326_image2_1.jpg,Type3,127.042963259,37.9233527481,6.0,20250516085243,10.0,,파인힐빌리지캠핑장,11304,41,250.0,AC,AC05,AC050100
경기도 동두천시 안흥로 65-34 (안흥동),,31.0,A05,A0502,A05020900,2830643,39,20220801131756,http://tong.visitkorea.or.kr/cms/resource/37/2830637_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2830637_image3_1.jpg,Type3,127.0441797883,37.9242609977,6.0,20250514174709,10.0,,파인힐커피하우스,11304,41,250.0,FD,FD05,FD050100
경기도 파주시 회동길 513,,,,,,752431,12,20090612201015,https://tong.visitkorea.or.kr/cms/resource/26/3496426_image2_1.JPG,https://tong.visitkorea.or.kr/cms/resource/26/3496426_image3_1.JPG,Type3,126.693086564947,37.722886587565,6.0,20260311100340,,,파주 DMZ생태연구소,10881,41,480.0,,NA04,NA040500
경기도 파주시 적성면 달빛길 345,,31.0,A02,A0201,A02010700,2569494,12,20181125002330,http://tong.visitkorea.or.kr/cms/resource/67/2567367_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2567367_image3_1.jpg,Type3,126.9042297694,37.9841931357,6.0,20250514165158,27.0,,파주 가월리와 주월리 유적,10802,41,480.0,HS,HS01,HS011000
경기도 파주시 월롱면 덕은리,산46,,,,,250277,12,20071018090000,,,,126.7776,37.8158,6.0,20260312143956,,,파주 덕은리 주거지와 지석묘군,10844,41,480.0,HS,HS01,HS011000
경기도 파주시 탄현면,성동리 일원,31.0,A02,A0203,A02030600,611704,12,20080820015114,http://tong.visitkorea.or.kr/cms/resource/49/3383749_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/49/3383749_image3_1.JPG,Type3,126.684441303,37.7992996663,6.0,20250325165501,27.0,,파주 맛고을 음식문화거리,10858,41,480.0,VE,VE04,VE040100
경기도 파주시 적성면 윗배우니길 194,,31.0,A02,A0203,A02030100,129336,12,20061108090000,http://tong.visitkorea.or.kr/cms/resource/77/3383577_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/77/3383577_image3_1.JPG,Type3,126.9519258219,37.9694512743,6.0,20250325162640,27.0,,파주 산머루마을,10804,41,480.0,EX,EX03,EX030300
경기도 파주시 조리읍 삼릉로 89,,31.0,A02,A0201,A02010700,127679,12,20021024090000,,,,126.8295157342,37.7428616134,6.0,20251128110726,27.0,,파주 삼릉 [유네스코 세계유산],10939,41,480.0,HS,HS01,HS010800
경기도 파주시 조리읍 삼릉로 89,,,,,,3543668,14,20250924172512,https://tong.visitkorea.or.kr/cms/resource/61/3543661_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/61/3543661_image3_1.jpg,Type3,126.8354,37.7434,6.0,20260421165112,,,파주 삼릉 역사문화관,10939,41,480.0,VE,VE07,VE070300
경기도 파주시 시청로 145 (아동동),,,,,,2819798,39,20220513162636,,,,126.779785322858,37.766753306068,6.0,20260304100426,,,파주 순대국,10931,41,480.0,FD,FD01,FD010100
경기도 파주시 탄현면 필승로 369,,,,,,126988,12,20021024090000,https://tong.visitkorea.or.kr/cms/resource/91/3589291_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/91/3589291_image3_1.jpg,Type1,126.67710703823349,37.77302997690012,6.0,20260318101005,,,파주 오두산성,10862,41,480.0,HS,HS01,HS010200
경기도 파주시 광탄면 혜음로 930,,31.0,A02,A0201,A02010700,125553,12,20021028090000,http://tong.visitkorea.or.kr/cms/resource/70/3541670_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3541670_image3_1.jpg,Type1,126.8552765614,37.7677202887,6.0,20251023143000,27.0,,파주 윤관장군묘,10954,41,480.0,HS,HS01,HS010800
경기도 파주시 파평면 율곡리,190-1,31.0,A01,A0101,A01010500,2609813,12,20190705203420,http://tong.visitkorea.or.kr/cms/resource/36/3383136_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/36/3383136_image3_1.JPG,Type3,126.8135741287,37.8895442219,6.0,20250325152527,27.0,,파주 율곡습지공원,10809,41,480.0,,NA03,NA030400
경기도 파주시 법원읍 자운서원로 204,,31.0,A02,A0201,A02010700,127691,12,20030909090000,http://tong.visitkorea.or.kr/cms/resource/82/3381582_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/82/3381582_image3_1.JPG,Type3,126.8709612078,37.8661174305,6.0,20250325092454,27.0,,파주 이이 유적,10825,41,480.0,HS,HS01,HS011200
경기도 파주시 문산읍 임진각로 177,,,,,,127548,12,20030418090000,https://tong.visitkorea.or.kr/cms/resource/31/3497231_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/31/3497231_image3_1.jpg,Type1,126.740185526631,37.8895364868545,6.0,20260311100340,,,파주 임진각(평화누리공원),10808,41,480.0,HS,HS04,HS040200
